16748	220	1688	-237	32	-110	162	1220	0
17072	356	2072	-238	-9	-87	162	1273	15
16884	420	2104	-225	-39	-101	162	1326	30
16552	364	1644	-181	-63	-115	162	1379	50
14560	-1404	-644	-169	-79	39	162	1432	65
15956	-1556	-3972	-234	160	139	162	1485	80
15276	-1504	-5276	-386	-426	-66	162	1538	95
21424	-2244	60	-659	-758	-1581	161	1591	110
19872	-5984	-7316	-898	907	-2512	160	1644	125
17120	6892	13420	1150	546	-72	159	1697	140
21228	-576	-12336	-1539	1571	-480	157	1750	155
16264	-3296	-2584	-30	-93	-1845	155	1803	170
23744	-7924	-3420	-422	-1499	-2841	152	1856	185
1984	468	1860	-158	1975	-400	149	1909	200
16508	-5392	-10808	-353	2153	-1778	147	1962	215
5828	2472	8944	-343	-447	820	142	2015	235
20752	780	9244	-522	2552	-953	138	2068	250
24624	2032	1536	-19	-1038	-562	135	2121	255
17028	10008	-7692	726	1271	3445	131	2174	255
4220	-1152	-292	-506	1968	331	130	2227	255
12220	-1404	3320	485	-1260	-32	124	2280	255
7088	-3816	1620	-833	1575	-1565	119	2333	255
5400	9132	1348	-298	-95	4650	114	2386	255
-8156	13764	3248	-1137	-289	5357	110	2439	255
-9552	16736	-1872	1214	4967	6384	105	2492	255
13924	16832	14804	-229	-88	2829	100	2545	255
32767	-2476	-6976	1920	9426	-1415	96	2598	255
10096	-1008	10388	-71	-711	-2102	94	2651	255
796	1960	-1116	-567	1109	-2472	86	2704	255
11576	7740	5976	-1258	-938	6533	81	2757	255
21780	4264	1472	104	2160	4871	79	2810	255
16136	-8244	6952	-1668	1393	-2413	73	2863	255
5228	-1100	-11304	912	1575	-2966	70	2916	255
5620	4236	316	-1744	-295	1495	63	2969	255
21564	4208	-14928	-959	1346	2903	58	3022	255
32767	-3288	11152	17	-356	-607	53	3075	255
76	580	6472	640	-1653	-866	47	3128	255
-3116	10632	-8108	-1011	-979	3040	43	3181	255
612	8744	-2812	-123	-121	5379	42	3234	255
32767	-7588	-4116	-534	456	-1943	34	3287	255
32767	-10116	8204	172	988	-427	28	3340	0
30756	-1716	3784	-604	599	-2024	24	3393	0
15908	-6324	3268	-576	2017	-2314	20	3446	0
10468	-4772	-2392	825	-396	-1675	17	3499	0
32767	152	4560	123	538	-1489	14	3552	0
25968	-4696	8276	-1376	-418	1646	13	3605	0
15968	-2688	5344	-1139	-145	-233	12	3658	0
13824	3388	1152	-208	73	-241	10	3711	0
14912	1096	116	214	112	-720	9	3764	0
16568	-460	1384	-402	209	131	9	3817	0
