16532	-296	1432	-243	40	-103	132	1115	0
16604	-224	1460	-277	36	-112	141	1168	5
16772	-252	1620	-255	6	-98	149	1221	5
16608	-72	1768	-209	29	-104	150	1274	10
16356	-108	1432	-241	0	-88	150	1327	20
15964	-284	784	-277	-28	-106	150	1380	35
14432	1960	-216	-659	534	285	150	1433	55
15508	-768	-1792	-444	128	427	150	1486	70
19044	-1996	-44	-565	269	-88	150	1539	85
24340	-2400	-368	34	-174	-743	149	1592	100
9744	-1204	-4696	-188	2244	-1869	148	1645	115
16568	7056	-2592	593	264	289	147	1698	130
15524	-844	-24	-826	270	-1744	145	1751	150
20564	2436	-1104	-2076	-58	1147	144	1804	165
15036	-1976	-7616	-107	1806	597	141	1857	180
26032	-896	4992	-1557	222	710	139	1910	195
32767	1952	8804	-581	-208	2118	136	1963	215
22212	-1316	-3708	-1299	262	-950	132	2016	230
15448	-4824	-14500	-1220	759	-1831	130	2069	245
14776	2264	-10208	-161	1951	-136	125	2122	255
-7132	5668	13992	-1927	-1687	2271	122	2175	255
4932	-2860	2356	-837	-1690	-932	117	2228	255
17720	-856	-8808	-1039	-1915	-3061	117	2281	255
21560	-2656	-10984	-1436	-630	-3019	112	2334	255
17668	1664	768	-139	1967	81	105	2387	255
32767	-1612	19424	-428	-357	234	100	2440	255
32767	2032	6376	-782	-1427	458	95	2493	255
26144	-4164	4184	-1215	1578	380	91	2546	255
14280	1464	15268	-565	5321	-1830	90	2599	255
18204	2828	14320	-787	1437	-1266	82	2652	255
17216	-7988	-4084	-568	2020	-2812	79	2705	255
5968	-3856	-848	-518	475	1286	73	2758	255
1692	2112	-9868	-989	431	-2792	68	2811	255
-3508	14020	4140	-1335	-2770	2612	63	2864	255
7052	10408	3440	-1606	-337	7153	59	2917	255
4500	8124	736	63	-298	3147	54	2970	255
31664	-10312	-1860	854	528	-4356	49	3023	255
32767	-7540	-5880	-1412	1103	-4308	47	3075	255
18824	-288	11204	-191	-1335	-3658	41	3128	255
17860	-12596	4100	-473	5972	-2822	36	3181	255
5284	-1204	14412	125	-982	-24	31	3234	255
10744	6912	-4556	276	689	932	29	3287	0
12948	-2652	6464	-1569	1846	-1677	22	3340	0
6576	4628	-6628	-538	2089	3504	19	3393	0
6580	-1328	5488	-633	-661	261	16	3446	0
10220	-912	-7960	-169	908	-1399	14	3499	0
7800	320	-4516	583	-429	116	12	3552	0
16624	-3044	3508	20	306	227	10	3605	0
13676	3432	1400	-99	-527	-457	9	3658	0
15604	1668	2448	-202	405	22	9	3711	0
