16752	-76	1820	-262	32	-89	150	1168	0
16740	0	1812	-207	25	-96	150	1221	5
16588	-84	1840	-292	-1	-102	150	1274	20
16108	-324	1548	-248	17	-103	143	1327	40
15604	1620	1260	516	-616	-56	144	1380	60
14412	-1492	-2952	-291	640	-307	130	1433	75
16136	2664	-980	-490	707	-423	145	1486	90
19336	2136	-3608	565	739	571	148	1539	105
12772	2304	1180	-792	-402	1927	148	1592	120
6576	-468	376	-1754	1332	1314	147	1645	135
16376	684	4948	-1245	-317	1000	145	1698	150
18580	4636	1840	619	34	-1141	143	1751	170
12212	-2144	3452	1249	157	-1858	141	1804	185
32564	-2860	-11008	-1092	-1729	-435	138	1857	200
8780	340	-168	-98	1053	123	136	1910	215
-500	2112	3116	171	3110	-1221	133	1963	235
4348	10556	7824	-810	142	2758	130	2016	250
31808	-4416	-9620	-153	3665	-1626	126	2069	255
13088	1000	-6012	-345	2765	-2653	122	2122	255
19388	2632	-2472	5	36	-2298	117	2175	255
9532	-8960	5104	302	-2533	-464	114	2228	255
24208	-2364	2652	-745	3460	-2507	110	2281	255
14636	10944	368	-1442	1558	3699	105	2334	255
20292	-2680	-4068	-1342	-107	-4114	102	2386	255
19996	-2592	-15576	311	1685	-820	97	2439	255
6124	9436	4660	-1092	-763	5907	92	2492	255
11628	-4172	-2356	-690	1555	-2736	88	2545	255
20880	-12156	-4596	-1043	582	-1262	85	2598	255
22724	492	3600	315	-497	-25	80	2651	255
32767	4960	-6084	227	-675	-1206	78	2704	255
32767	1032	13940	-1712	-4095	1328	72	2757	255
24596	3756	19752	794	-3274	1073	66	2810	255
6492	7104	6532	-922	444	4049	63	2863	255
14024	-10340	880	-402	555	47	58	2916	237
20408	-1344	280	-754	-240	-1433	55	2969	219
32767	-4276	10064	-1441	-1728	232	50	3022	201
3516	-56	-5596	-690	1475	-1637	45	3075	178
21144	-1324	-2748	-1017	1039	-478	44	3128	169
7604	2644	2328	-754	1740	-2611	39	3181	156
13276	-2616	6012	-531	-360	360	34	3234	129
27388	8016	3068	-529	-1877	1213	30	3287	106
7528	-972	1744	-824	1955	-412	25	3340	88
25260	-1640	18316	227	-409	-1140	22	3392	70
4396	4036	14252	-261	-2930	798	19	3445	57
10792	-5260	-1272	273	1419	372	16	3498	43
13028	3268	12392	-77	-975	78	13	3551	0
7464	568	5040	-669	-2261	826	11	3604	0
21788	-312	6716	-607	-471	-710	9	3657	0
17104	-268	936	-832	-1109	-978	8	3710	0
17240	2508	3168	97	-356	374	7	3763	0
16432	968	3388	115	93	-165	7	3816	0
16072	300	3624	-434	-44	-32	6	3869	0
16740	268	1248	-219	-173	-99	6	3922	0
16740	268	1248	-219	-173	-99	6	3922	0
