16980	-1492	2584	3972	-2238	785	3	0	0
18372	3220	1416	350	227	367	107	64	0
16544	-16	1452	-402	57	-77	107	126	0
16552	76	1640	-185	34	-102	107	189	0
16692	116	1720	-223	61	-87	107	252	0
16620	84	1756	-221	48	-117	107	315	0
16572	168	1660	-195	33	-108	107	378	0
16692	0	1664	-278	65	-96	107	441	0
16612	64	1712	-250	48	-118	107	504	0
16556	100	1752	-222	48	-83	107	567	0
16564	72	1732	-266	61	-101	107	630	0
15264	-1872	5036	-1274	-233	-477	107	693	0
16136	-280	120	-1117	223	152	107	756	0
16232	760	3968	-869	114	-312	107	819	0
17280	-692	3312	7523	-264	1138	107	882	0
17424	-568	1604	9019	518	1330	107	945	0
17240	-212	-2764	2426	82	744	107	1008	0
16936	600	1788	-423	20	-310	107	1071	0
16504	-176	1788	-371	-3	-55	107	1134	0
16744	-256	1432	-243	122	-55	110	1197	0
16924	412	780	-789	52	-312	109	1260	20
15404	124	-1148	-5280	252	-464	109	1323	45
15084	2432	5020	-6339	-316	-1098	110	1386	65
19196	2416	1260	72	-107	972	109	1449	90
15056	1128	804	-991	-132	1516	107	1512	110
16064	-2992	-2252	-4	-7	-1079	107	1575	130
9824	6424	3156	873	-1159	-592	106	1638	155
12184	5884	-3160	-765	618	102	105	1701	175
28336	-7656	404	-970	273	-2188	102	1764	200
6196	-1976	-5172	-400	-67	-97	101	1827	220
9204	-1152	-7928	-246	224	1549	98	1890	245
19660	-6240	-228	-2689	-1436	1130	95	1953	255
19488	4856	11120	211	-241	-901	93	2016	255
24588	11976	7356	-1812	1835	3683	91	2079	255
14992	-1196	4196	-877	-1943	-1829	87	2142	255
5560	6404	-1800	-1124	-817	2860	84	2205	255
14444	11476	-1376	-795	794	-73	81	2268	255
1700	-17048	3668	842	-1945	-2288	77	2331	255
-1148	6904	-7968	-552	37	4380	74	2394	255
20572	17504	14164	388	84	1591	71	2457	255
9692	19316	-14068	846	-2578	1590	67	2520	255
23492	-15276	312	-868	-121	-3500	64	2583	255
22016	1960	-4424	569	-1390	-1336	61	2646	255
11880	13228	1664	-1333	719	1406	57	2709	255
9136	5508	-9348	-4264	246	-4966	54	2771	255
29648	-10304	5452	-887	19	1422	51	2834	255
32767	7104	1748	-865	1195	1962	47	2897	255
11328	3720	-1372	-319	-399	318	44	2960	255
10460	-8252	3312	459	-117	-2635	41	3023	255
9020	-2132	-968	-980	-428	-1906	40	3086	255
28900	6452	-656	-756	953	572	37	3149	228
-1228	3256	-17808	-529	-1072	-1185	32	3212	184
26148	-8552	4552	-364	-417	650	28	3275	149
10564	-176	780	-413	197	-673	25	3338	131
12164	-2944	2892	-236	-893	-385	22	3401	96
9364	-780	-2116	-1683	385	-299	19	3464	79
28040	-10884	6512	782	36	-2841	17	3527	52
8584	452	-1444	-281	34	-362	15	3590	35
17164	5740	3912	-1524	1073	625	13	3653	0
17832	-744	5112	524	179	150	12	3716	0
16480	828	2912	-429	40	-160	12	3779	0
17376	80	1956	-661	-145	-21	11	3842	0
16784	8	1784	-67	98	-136	11	3905	0
16608	316	1464	-277	62	-100	11	3968	0
16588	100	1600	-221	43	-88	11	4031	0
16512	148	1700	-233	51	-99	11	4094	0
16616	180	1652	-267	51	-101	11	4157	0
16580	152	1688	-269	55	-107	11	4220	0
16628	184	1600	-270	75	-75	11	4283	0
16580	172	1740	-223	34	-125	11	4346	0
16472	148	1712	-238	64	-125	11	4409	0
16592	196	1640	-234	45	-89	11	4472	0
16632	108	1600	-250	60	-95	11	4535	0
16568	168	1672	-217	48	-104	11	4598	0
16640	108	1488	-296	46	-121	11	4661	0
16536	216	1632	-207	43	-96	11	4724	0
16664	164	1772	-196	56	-105	11	4787	0
16680	180	1652	-187	49	-121	11	4850	0
16588	140	1684	-246	55	-121	11	4913	0
16568	212	1632	-240	81	-83	11	4976	0
16588	112	1592	-234	55	-102	11	5039	0
16564	200	1688	-272	52	-94	11	5102	0
16584	164	1716	-236	55	-132	11	5165	0
16524	140	1556	-214	41	-113	11	5228	0
16612	104	1684	-229	53	-88	11	5291	0
16560	284	1540	-178	41	-89	11	5354	0
16600	256	1604	-224	37	-74	11	5417	0
16464	216	1688	-261	69	-78	11	5480	0
16616	228	1764	-265	57	-93	11	5542	0
16484	204	1556	-230	62	-111	11	5605	0
16548	252	1584	-211	29	-97	11	5668	0
16632	268	1624	-185	50	-88	11	5731	0
16636	148	1784	-232	42	-111	11	5794	0
16568	160	1736	-262	47	-110	11	5857	0
16644	172	1732	-281	55	-125	11	5920	0
16576	220	1620	-211	65	-102	11	5983	0
16644	200	1668	-263	61	-120	11	6046	0
16608	184	1728	-243	64	-103	11	6109	0
16596	184	1704	-267	23	-95	11	6172	0
16592	204	1664	-229	78	-106	11	6235	0
16588	140	1668	-245	47	-109	11	6298	0
16704	144	1732	-218	56	-91	11	6361	0
16580	180	1584	-192	31	-116	11	6424	0
16628	256	1632	-260	26	-106	11	6487	0
16524	188	1620	-265	40	-92	11	6550	0
16624	288	1580	-251	36	-92	11	6613	0
16652	212	1592	-232	50	-103	11	6676	0
16576	112	1608	-237	27	-106	11	6739	0
16600	84	1576	-234	55	-94	11	6802	0
16416	560	2140	-153	100	-136	11	6865	0
16668	444	1716	-491	63	-122	11	6928	0
16640	80	1252	-107	73	-114	11	6991	0
16432	220	1584	-205	45	-155	11	7054	0
16576	-168	1676	-224	0	-38	11	7117	0
16588	168	1736	-261	73	-101	11	7180	0
16304	268	1836	-250	11	-73	11	7243	0
16628	36	1284	-349	46	-67	11	7306	0
