16532	-68	1836	-240	39	-114	5	6090	0
16620	-132	1728	-302	44	-108	5	6143	0
16588	-88	1764	-278	49	-99	5	6195	0
16544	-156	1992	-254	44	-103	5	6248	0
16492	-156	1860	-235	15	-97	5	6301	0
16588	-192	1704	-299	56	-117	5	6354	0
16520	-108	1928	-316	34	-131	5	6407	0
16516	-236	1876	-266	44	-115	5	6460	0
16620	-144	1840	-251	40	-114	5	6513	0
16572	-84	1836	-239	57	-86	5	6566	0
16512	-80	1728	-258	37	-88	5	6619	0
16604	-40	1712	-238	38	-112	5	6672	0
16560	-80	1852	-237	58	-118	5	6725	0
16592	-152	1768	-227	39	-75	5	6778	0
16588	-196	1764	-260	57	-119	5	6831	0
16568	-136	1912	-220	51	-100	5	6884	0
16660	-224	1820	-262	59	-93	5	6937	0
16544	-272	1860	-265	67	-123	5	6990	0
16544	-100	1824	-211	53	-103	5	7043	0
16452	-72	1848	-271	61	-105	5	7096	0
16544	-100	1784	-252	67	-90	5	7149	0
16560	-68	1752	-207	46	-87	5	7202	0
16392	-88	1868	-243	54	-97	5	7255	0
16676	-196	1788	-235	45	-113	5	7308	0
16672	-120	1820	-232	43	-116	5	7361	0
16608	-72	1852	-261	15	-125	5	7414	0
16548	-20	1712	-249	45	-92	5	7467	0
16616	-88	1852	-268	33	-96	5	7520	0
16604	-176	1728	-247	42	-116	5	7573	0
16624	-184	1884	-244	54	-98	5	7626	0
16588	-156	1796	-264	27	-105	5	7679	0
16584	-124	1780	-196	43	-99	5	7732	0
16568	-128	1780	-232	37	-85	5	7785	0
16584	-180	1752	-231	34	-103	5	7838	0
16568	-172	1796	-248	43	-95	5	7891	0
16484	-132	1752	-271	51	-73	5	7944	0
16596	-168	1856	-265	69	-122	5	7997	0
16664	-140	1812	-269	79	-93	5	8050	0
