16628	-180	1508	-246	31	-86	0	0	150
16608	-208	1520	-259	49	-115	0	55	150
16640	-200	1608	-250	9	-120	0	108	150
16624	-180	1464	-312	50	-129	0	161	150
16664	-184	1532	-254	47	-116	0	214	150
16692	-232	1452	-235	58	-102	0	267	150
16672	-232	1580	-251	68	-114	0	320	150
16664	-136	1532	-250	39	-109	0	373	150
16580	-260	1720	-246	42	-109	0	426	150
16664	-236	1552	-278	77	-124	0	479	150
16716	-224	1436	-247	37	-113	0	532	150
16704	-188	1588	-256	42	-132	0	585	150
16592	-204	1620	-245	45	-118	0	638	150
16744	-224	1528	-209	46	-99	0	691	150
16552	-308	1644	-194	40	-104	0	744	150
16632	-180	1532	-240	45	-121	0	797	150
16588	-212	1540	-270	54	-115	0	850	150
16628	-220	1516	-268	57	-117	0	903	150
16520	-152	1504	-250	35	-102	0	956	150
16620	-212	1456	-262	39	-96	0	1009	150
16568	-244	1672	-194	35	-95	0	1062	150
16532	-296	1432	-243	40	-103	0	1115	132
16604	-224	1460	-277	36	-112	5	1168	141
16772	-252	1620	-255	6	-98	5	1221	149
16608	-72	1768	-209	29	-104	10	1274	150
16356	-108	1432	-241	0	-88	20	1327	150
15964	-284	784	-277	-28	-106	35	1380	150
14432	1960	-216	-659	534	285	55	1433	150
15508	-768	-1792	-444	128	427	70	1486	150
19044	-1996	-44	-565	269	-88	85	1539	150
24340	-2400	-368	34	-174	-743	100	1592	149
9744	-1204	-4696	-188	2244	-1869	115	1645	148
16568	7056	-2592	593	264	289	130	1698	147
15524	-844	-24	-826	270	-1744	150	1751	145
20564	2436	-1104	-2076	-58	1147	165	1804	144
15036	-1976	-7616	-107	1806	597	180	1857	141
26032	-896	4992	-1557	222	710	195	1910	139
32767	1952	8804	-581	-208	2118	215	1963	136
22212	-1316	-3708	-1299	262	-950	230	2016	132
15448	-4824	-14500	-1220	759	-1831	245	2069	130
14776	2264	-10208	-161	1951	-136	255	2122	125
-7132	5668	13992	-1927	-1687	2271	255	2175	122
4932	-2860	2356	-837	-1690	-932	255	2228	117
17720	-856	-8808	-1039	-1915	-3061	255	2281	117
21560	-2656	-10984	-1436	-630	-3019	255	2334	112
17668	1664	768	-139	1967	81	255	2387	105
