16640	-208	1840	-210	46	-90	14	0	0
16604	-204	1704	-247	38	-104	110	64	0
16588	-160	1668	-263	43	-89	110	127	0
16568	-168	1736	-245	48	-100	110	189	0
16572	-196	1748	-253	46	-112	110	252	0
16636	-164	1820	-240	37	-112	110	315	0
16528	-196	1844	-232	48	-96	110	378	0
16536	-136	1748	-273	48	-95	110	441	0
16568	-224	1728	-270	63	-80	110	504	0
16636	-156	1704	-233	50	-115	110	567	0
16596	-156	1716	-241	55	-88	110	630	0
16628	-48	1684	-272	33	-102	110	693	0
16472	-92	1668	-232	25	-85	110	756	0
16580	-152	1648	-224	42	-133	110	819	0
16632	-208	1576	-248	32	-114	110	882	0
16700	-144	1720	-249	43	-96	110	945	0
16596	-168	1712	-265	66	-107	110	1008	0
16688	-300	1684	-239	48	-97	110	1071	0
16436	-284	1736	-234	36	-96	111	1134	0
16664	-48	1720	-286	20	-101	111	1197	15
16912	-36	1932	-249	42	-76	111	1260	40
16832	-204	2064	-191	69	-78	111	1323	45
16704	-1116	4	-653	-263	-166	111	1386	70
16116	-92	-1500	583	-95	-209	111	1449	95
15808	-348	-1700	-51	-316	-335	103	1512	115
14588	1940	-2440	-285	204	-174	109	1575	135
12048	2588	-2032	-469	-971	1305	108	1638	155
12924	700	2532	-589	-1948	-478	106	1701	170
5840	3980	-3616	-665	-158	853	107	1764	185
32767	-19896	8912	-1708	219	-1209	106	1827	195
19628	-11700	-2120	-1869	-219	-25	102	1890	215
24104	-6588	-3844	-1879	447	-301	99	1953	240
26164	-14744	3192	-732	1639	-584	97	2016	255
13408	4920	-292	-1690	445	282	94	2079	255
3364	7196	5632	1595	-1605	21	91	2142	255
23632	7140	-7280	-297	-851	-1636	88	2205	255
8792	-4060	7012	-33	-1164	-845	84	2268	255
16552	-9684	4396	-947	379	2266	82	2331	255
24124	4892	13372	91	-661	1950	78	2394	255
23816	1680	1240	-379	-637	1163	75	2457	255
26732	10900	3796	-571	-16	2664	71	2520	255
-8696	-6636	10292	709	837	-3680	68	2583	255
9360	12968	-872	-712	899	2964	64	2646	255
7732	8612	-2264	-817	-909	1562	61	2709	255
2128	4088	3812	-608	-838	174	58	2772	255
-1208	-3668	24736	1335	-2842	-1804	54	2835	255
15444	-2604	9664	1840	-343	-2633	50	2898	255
17840	-7904	7560	295	-70	-2306	46	2961	255
13672	-2212	4484	-156	69	-2135	45	3024	255
8528	-9264	-6872	-1356	1369	-1866	41	3087	255
16688	-11176	2284	-690	1116	-1076	36	3150	255
21388	-8156	-6552	501	1642	-1552	33	3213	255
7828	4048	-8172	1115	734	-1142	29	3276	255
15640	-7344	5240	-406	841	-2319	26	3339	255
8888	-10104	-8664	-23	342	390	24	3402	255
21408	-7840	9688	-384	-2571	220	19	3465	255
9992	-164	-580	834	-682	4200	15	3528	0
17980	-6880	16160	-900	471	1846	11	3591	0
9888	-408	388	-98	722	928	9	3654	0
17148	-2760	1228	-478	634	-405	9	3717	0
15140	2300	2420	-271	231	-755	6	3780	0
15764	760	3108	-630	123	-70	6	3843	0
16240	-340	2696	-385	-50	-177	6	3906	0
16504	28	1688	-680	133	5	6	3969	0
16608	-192	1644	-308	51	-66	6	4032	0
16556	-112	1568	-183	54	-127	6	4095	0
16484	-80	1684	-140	53	-131	6	4158	0
16512	-8	1532	-223	40	-103	6	4221	0
16644	12	1680	-270	54	-75	6	4284	0
16652	-52	1536	-257	33	-98	6	4347	0
16572	-76	1584	-235	25	-102	6	4410	0
16596	12	1620	-245	57	-95	6	4473	0
16612	-72	1656	-216	56	-93	6	4536	0
16580	-88	1840	-209	50	-110	6	4599	0
16580	8	1548	-227	53	-78	6	4662	0
16664	-40	1724	-243	44	-129	6	4725	0
16520	16	1688	-212	48	-101	6	4788	0
16516	-120	1632	-237	48	-97	6	4851	0
16572	-24	1668	-210	41	-101	6	4914	0
16484	-56	1572	-222	61	-112	6	4977	0
16580	-36	1672	-260	53	-99	6	5040	0
16584	12	1764	-249	39	-85	6	5103	0
16572	-60	1620	-258	38	-131	6	5166	0
16728	-40	1728	-258	63	-95	6	5229	0
16572	-52	1716	-274	58	-107	6	5292	0
16592	-40	1736	-269	54	-86	6	5355	0
16536	-72	1680	-214	63	-105	6	5418	0
16556	-52	1760	-263	51	-93	6	5481	0
16584	-20	1776	-255	36	-115	6	5544	0
16684	-40	1568	-199	54	-106	6	5607	0
16732	-64	1792	-255	57	-96	6	5670	0
16472	28	1628	-284	55	-89	6	5733	0
16580	-92	1672	-287	59	-114	6	5796	0
16656	32	1532	-218	57	-103	6	5859	0
16500	28	1648	-278	38	-114	6	5922	0
16488	-108	1244	-359	29	-45	6	5985	0
16608	-32	2124	-355	54	-87	6	6048	0
16520	316	1528	-80	36	-167	6	6111	0
16548	40	1844	-211	53	-118	6	6174	0
